Data saved: 26-04-2025 13:24:13
------------------------------------------
[1735689600000,"93576.00000000","94509.42000000","93489.03000000","93792.02000000","2328.94662000",1735711199999,"218677396.08574690",335983,"1239.98051000","116449351.51371630","0"]
[1735711200000,"93792.02000000","93800.00000000","92888.00000000","93444.64000000","2337.69667000",1735732799999,"218391477.43517750",305355,"1108.76249000","103590197.47676700","0"]
[1735732800000,"93444.65000000","94500.00000000","93407.07000000","94143.85000000","2961.85271000",1735754399999,"278511940.58533050",474120,"1625.71187000","152853926.85881050","0"]
[1735754400000,"94143.84000000","95151.15000000","93936.44000000","94591.79000000","2744.83013000",1735775999999,"259863380.03174340",401098,"1373.28161000","130020559.79129690","0"]
[1735776000000,"94591.78000000","96000.00000000","94392.00000000","95596.48000000","4698.80416000",1735797599999,"447515568.49233040",611473,"2491.98200000","237387518.89869850","0"]
[1735797600000,"95596.48000000","96876.38000000","95380.04000000","96732.99000000","4151.29296000",1735819199999,"399406738.32063790",454737,"2103.07435000","202278887.95712100","0"]
[1735819200000,"96733.00000000","97650.00000000","95924.60000000","96757.57000000","9592.51878000",1735840799999,"928610869.70830540",1513405,"4611.89959000","446461404.95880930","0"]
[1735840800000,"96757.57000000","97839.50000000","96400.00000000","96984.79000000","3527.87358000",1735862399999,"342878676.16000580",989464,"1709.01392000","166098898.51904290","0"]
[1735862400000,"96984.79000000","97342.44000000","96590.28000000","96765.34000000","1883.74359000",1735883999999,"182571362.15080540",433041,"907.21417000","87929596.52526700","0"]
[1735884000000,"96765.35000000","96918.56000000","96100.01000000","96757.58000000","2804.44975000",1735905599999,"270633091.15972890",375210,"1438.53245000","138837277.18950450","0"]
[1735905600000,"96757.57000000","98444.42000000","96472.43000000","98026.00000000","6696.20488000",1735927199999,"652340734.35912170",1361364,"3371.64108000","328551339.95454050","0"]
[1735927200000,"98025.99000000","98976.91000000","98000.00000000","98174.18000000","3869.43114000",1735948799999,"381065580.92113570",681549,"1751.22027000","172469033.22724680","0"]
[1735948800000,"98174.17000000","98314.15000000","97800.00000000","98126.21000000","1955.30932000",1735970399999,"191726483.50731140",332407,"973.42005000","95448599.84658130","0"]
[1735970400000,"98126.21000000","98350.04000000","97532.58000000","97889.39000000","2251.64885000",1735991999999,"220535676.45108390",327228,"1150.48204000","112690290.69375760","0"]
[1735992000000,"97889.40000000","98152.02000000","97514.79000000","98016.26000000","2693.78937000",1736013599999,"263476781.97971310",529846,"1223.89347000","119729780.68762360","0"]
[1736013600000,"98016.26000000","98778.43000000","97909.85000000","98220.50000000","2089.30897000",1736035199999,"205484809.69725190",370501,"1003.00665000","98656042.90259140","0"]
[1736035200000,"98220.51000000","98522.76000000","98050.00000000","98358.98000000","1281.87728000",1736056799999,"125949245.85372540",254956,"598.49273000","58808317.18251340","0"]
[1736056800000,"98358.98000000","98500.00000000","97600.00000000","97641.63000000","1639.30608000",1736078399999,"160494069.53500160",297561,"753.12597000","73734422.11060340","0"]
[1736078400000,"97641.62000000","98332.54000000","97276.79000000","97731.08000000","2680.52771000",1736099999999,"262241964.25987270",608982,"1228.87957000","120231292.40362480","0"]
[1736100000000,"97731.09000000","98836.85000000","97577.46000000","98363.61000000","2493.92616000",1736121599999,"245246436.30603270",524300,"1297.41158000","127581308.77186200","0"]
[1736121600000,"98363.61000000","99892.00000000","97920.00000000","99600.00000000","4782.11006000",1736143199999,"473637769.09124480",929688,"2626.09777000","260179696.27617090","0"]
[1736143200000,"99600.00000000","99763.99000000","98709.28000000","99259.99000000","3675.20495000",1736164799999,"364745654.93768590",575203,"1588.23827000","157633119.75821770","0"]
[1736164800000,"99259.99000000","102480.00000000","98711.94000000","101831.95000000","12070.86587000",1736186399999,"1219253077.23393260",1710339,"6076.68684000","613806017.35788420","0"]
[1736186400000,"101831.95000000","102329.98000000","101578.12000000","102235.60000000","4735.25287000",1736207999999,"482925187.51428010",638472,"2248.57246000","229324426.07398340","0"]
[1736208000000,"102235.60000000","102724.38000000","101512.91000000","101743.47000000","2988.10323000",1736229599999,"304636936.95797970",435633,"1487.61903000","151726967.61954680","0"]
[1736229600000,"101743.47000000","102015.01000000","100472.45000000","100830.86000000","4096.95546000",1736251199999,"415445895.73046470",494468,"1629.10355000","165222900.11049090","0"]
[1736251200000,"100830.86000000","100960.06000000","96577.00000000","97277.31000000","17439.71549000",1736272799999,"1721177304.14375430",2214189,"7932.08935000","782924170.34892050","0"]
[1736272800000,"97277.32000000","97541.60000000","96181.81000000","96954.61000000","7535.10119000",1736294399999,"729161522.88503720",1336272,"3766.30260000","364462011.62657630","0"]
[1736294400000,"96954.60000000","97268.65000000","96057.48000000","96492.01000000","5314.82604000",1736315999999,"513806087.32136270",757703,"2451.01668000","236997161.99159820","0"]
[1736316000000,"96492.01000000","96636.37000000","94543.86000000","95134.92000000","7277.36307000",1736337599999,"695551680.35598360",925636,"3349.44176000","320145745.95828530","0"]
[1736337600000,"95134.92000000","96079.32000000","92500.90000000","94030.82000000","14365.29887000",1736359199999,"1359409198.60860080",2253618,"6672.83271000","632118013.76565790","0"]
[1736359200000,"94030.81000000","95310.94000000","93600.00000000","95060.61000000","6747.19096000",1736380799999,"637082114.82701490",1234251,"3330.55976000","314530406.98376710","0"]
[1736380800000,"95060.61000000","95382.32000000","93422.89000000","94472.58000000","6453.76677000",1736402399999,"609223003.66913880",823937,"2941.85518000","277742700.74282250","0"]
[1736402400000,"94472.59000000","94618.63000000","92750.00000000","93465.23000000","6364.62507000",1736423999999,"594673111.19921710",1070624,"2771.66411000","258964578.16658960","0"]
[1736424000000,"93465.23000000","94685.25000000","91800.00000000","92693.11000000","12633.39956000",1736445599999,"1175594730.76507210",1990820,"5628.74309000","523966433.94753970","0"]
[1736445600000,"92693.11000000","93291.96000000","91203.67000000","92552.49000000","9093.04545000",1736467199999,"838179041.61196990",2141780,"3981.36425000","367138439.41580940","0"]
[1736467200000,"92552.49000000","94250.07000000","92431.73000000","93956.83000000","4271.43248000",1736488799999,"398696835.79399120",1183219,"2103.72044000","196370231.94924850","0"]
[1736488800000,"93956.83000000","95293.40000000","93733.83000000","95073.95000000","5105.45929000",1736510399999,"483075213.62563380",901386,"2725.11883000","257847378.42158130","0"]
[1736510400000,"95073.95000000","95836.00000000","92206.02000000","95793.05000000","16790.73650000",1736531999999,"1575333007.98813630",2546876,"8190.09435000","768627173.10133800","0"]
[1736532000000,"95793.04000000","95793.04000000","94373.85000000","94726.11000000","5315.23597000",1736553599999,"504980285.87594230",899963,"2598.50461000","246866762.18495940","0"]
[1736553600000,"94726.10000000","94746.37000000","93831.73000000","94366.69000000","1920.37934000",1736575199999,"181095571.66670070",445643,"883.27605000","83296050.64577490","0"]
[1736575200000,"94366.70000000","94791.67000000","94031.22000000","94625.65000000","1354.70542000",1736596799999,"127843689.94408700",298620,"634.27398000","59865668.97102590","0"]
[1736596800000,"94625.66000000","94708.12000000","93984.55000000","94151.52000000","1592.25990000",1736618399999,"150336467.11947200",387234,"769.56329000","72668763.56651770","0"]
[1736618400000,"94151.51000000","95050.94000000","94084.64000000","94599.99000000","2180.55964000",1736639999999,"206410266.20275030",364694,"1125.26339000","106516494.25213680","0"]
[1736640000000,"94599.99000000","94699.00000000","94296.99000000","94571.43000000","1209.29682000",1736661599999,"114308957.17343460",249104,"569.30319000","53817696.49506670","0"]
[1736661600000,"94571.43000000","94616.00000000","93711.19000000","94255.10000000","1872.68621000",1736683199999,"176262720.68018800",305286,"780.09515000","73419150.98991120","0"]
[1736683200000,"94255.10000000","95450.10000000","94173.48000000","95139.45000000","2719.04174000",1736704799999,"257856958.81710810",555035,"1436.09663000","136204635.52607630","0"]
[1736704800000,"95139.46000000","95314.12000000","93800.00000000","94545.06000000","2805.84145000",1736726399999,"264850192.98766420",549438,"1242.83534000","117250286.90738850","0"]
[1736726400000,"94545.07000000","95940.00000000","93899.99000000","94181.37000000","4407.30935000",1736747999999,"417439785.68165660",1034795,"2290.83594000","216989256.37528360","0"]
[1736748000000,"94181.37000000","94327.35000000","90833.12000000","90851.22000000","11801.73123000",1736769599999,"1088299717.48002610",1446369,"4773.44953000","440536298.87300090","0"]
[1736769600000,"90851.23000000","93100.00000000","89256.69000000","91983.96000000","19029.13603000",1736791199999,"1736859961.17139180",1988269,"8745.27719000","798826235.01984820","0"]
[1736791200000,"91983.96000000","94727.15000000","91593.85000000","94536.10000000","7381.38762000",1736812799999,"688066670.01438290",1271530,"3664.31776000","341536388.58147520","0"]
[1736812800000,"94536.11000000","95464.71000000","94346.22000000","94916.08000000","4536.54287000",1736834399999,"430511753.24762320",659729,"2205.71662000","209316799.13132450","0"]
[1736834400000,"94916.08000000","97371.00000000","94753.42000000","96548.04000000","7621.32822000",1736855999999,"732406357.58314510",970337,"4158.09893000","399505239.75407250","0"]
[1736856000000,"96548.04000000","97265.48000000","95351.76000000","96527.96000000","11664.07219000",1736877599999,"1124214285.74854480",1945409,"5972.95392000","575890542.07090060","0"]
[1736877600000,"96527.96000000","97088.57000000","96152.31000000","96560.86000000","4024.67425000",1736899199999,"388916073.77763730",957448,"1911.92669000","184751530.73719840","0"]
[1736899200000,"96560.85000000","97724.96000000","96500.00000000","97029.97000000","5225.62522000",1736920799999,"507486368.27832340",702307,"2325.16010000","225852726.14017550","0"]
